,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2307,2307,12693704,20241221052002,"Elegant Apartment, Perfect for Long-Term Stays","Welcome to your ideal home away from home! This stylish and spacious apartment offers all the comfort and privacy you need for a medium to long-term stay, making it perfect for professionals. With modern amenities, a fully equipped kitchen, and a cozy living area, you’ll have everything at your fingertips. Conveniently located in a quiet yet well-connected area, it's the perfect retreat after a busy workday. Make yourself at home and enjoy a seamless blend of work and relaxation!",133204,Songfei,t,5.0,6.0,t,t,52.49179,13.41354,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$227.00,365,92,92,365,365,92.0,365.0,,t,28,58,88,363,50,7,0,4.98,4.96,4.94,4.96,4.96,5.0,4.9,"First name and Last name: Anna Giacomelli <br/> Contact address: Piazza Matteotti 11/16, 33100, Udine, Italy <br/>Listing address: Grimmstr. 11a, 10967, Berlin, Germany",f,5,4,1,0,0.48
2322,2322,699830332714793050,20241221052002,"Numa | XL Studio w/ Kitchenette, Balcony & Sofabed","This modern studio offers one-bedroom across 44 sqm of space. Ideal for up to six guests, its king-sized bed, sofa bed, balcony and fully equipped kitchenette makes this stay a perfect way to experience Berlin. It also offers a living room, with a desk, dining table and chairs. With a modern shower, A/C, a coffee maker and free WiFi, you’ll have everything you need for maximum comfort and minimal stress. But here's the best part: at Novela you're just a stone's throw from the lively Ku'damm!",472849007,Numa Novela,t,8.0,8.0,t,t,52.4988328,13.3120967,Entire serviced apartment,Entire home/apt,6,1.0,1.0,3.0,$138.00,365,1,3,999,999,2.0,999.0,,t,8,31,55,274,9,1,0,4.0,4.22,4.44,4.33,4.22,4.11,4.0,"Legal entity name and Legal form: COSI Hamburg Süd GmbH <br/>Legal representatives or Trade register number: HRB 222855 B <br/> Entity address: Potsdamer Straße 68A, 10785, Berlin, Germany <br/>Listing address: Konstanzer Str. 1, 10707, Berlin, Germany",t,8,8,0,0,0.34
2326,2326,634027186311426080,20241221052002,Original Berlin Style,"I give my lovingly furnished 16 sqm Berlin room, in my apartment in Prenzlauer Berg – the famous Bötzo district, still as in East times with the Thälmann Park. My room with bunk bed is furnished and very clean. I offer my guests the use of bathroom & kitchen. The apartment is centrally located, it takes 10 minutes by tram M-4 to Alexanderplatz. With high stucco ceilings, in a beautiful place to discover Berlin. The Ringbahn is 5 minutes from home.",316048468,Mike,t,4.0,6.0,t,t,52.53401550948528,13.432589045599142,Private room in rental unit,Private room,2,1.0,1.0,1.0,$41.00,120,20,20,120,120,20.0,120.0,,t,0,9,39,284,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,03/Z/AZ/004484-19,f,4,0,4,0,2.0
2327,2327,44428445,20241221052002,Interior Design Apartment with 70sqm,"BENSIMON apartments Berlin Wedding: <br /><br />This location is ideal to enjoy the untroubled charm of Berlin, it lets you experience the multicultural flair of the lively Sprengelkiez. Numerous late shops, great bars and a diverse gastronomic selection will bring you closer to Berlin and our Wedding district. The historic center of Berlin and the city’s whole diversity is easily accessible from S & U-Bahn Wedding.",3003519,Simon,t,31.0,33.0,t,t,52.541718,13.363287,Entire serviced apartment,Entire home/apt,5,1.0,1.0,1.0,$173.00,1125,1,2,1125,1125,1.3,1125.0,,t,10,26,47,298,116,39,3,4.97,4.97,4.93,4.92,4.96,4.69,4.84,"Legal entity name and Legal form: BENSIMON apartments GmbH <br/>Legal representatives or Trade register number: HRB 193352 B <br/> Entity address: Sickingenstrasse 4, 10553, Berlin, Deutschland <br/>Listing address: Lynarstr. 4, 13353, Berlin, Deutschland",t,31,31,0,0,2.55
2336,2336,22704435,20241221052002,Buntes Zimmer am grünen Erholungspark,"Nature right in the middle of the city. Surrounded by a Berlin green oasis, you can find hip city life here. The former artist district of Prenzlauerberg is one of the trendiest neighborhoods in Berlin with great old buildings and plenty of gastronomy. (Lots of vegan restaurants!) As a starting point for adventures in the city, this is an ideal location. There are two children's playgrounds, a ball court, several ping pong tables, a street ball court and a neighborhood meeting.<br /><br />To let go, recharge and experience!",132938285,Alejandra,t,1.0,1.0,t,t,52.54273,13.42119,Private room in rental unit,Private room,1,1.0,1.0,1.0,$54.00,365,2,10,1125,1125,9.7,1125.0,,t,21,45,75,255,50,20,3,4.8,4.86,4.5,4.8,4.9,4.92,4.54,03/Z/AZ/008291-23,t,1,0,1,0,1.58
2337,2337,35363485,20241221052002,Private Room in Sunny 130m2 Loft in Schillerkiez,"Sunny quiet south facing loft in beautiful Schillerkiez,right next door to Tempelhofer Feld.Lots of plants.<br />The newly renovated 130m2 apartment has 2 floors:open kitchen and living room, private bedroom, full bathroom on the ground floor;loft with private bathroom which I occupy, and a shared terrace upstairs. <br />Situated in the backyard on the 4th floor, the place is located in a lovely neighbourhood,with convenient public transportation,late night convenience stores,restaurants and cafes nearby.",11499225,Kun,t,2.0,4.0,t,t,52.47922,13.41882,Private room in loft,Private room,2,1.5,1.0,1.0,$88.00,60,2,2,60,60,2.0,60.0,,t,18,18,18,18,34,12,0,4.94,4.94,4.91,4.97,4.97,5.0,4.79,08/Z/AZ/008213-19,f,2,1,1,0,0.53
2347,2347,50254578,20241221052002,"5 [RU] 7 Schlafzi, 3 Bäd, max 18, @TempFeld U-Bahn","• 7 bedrooms, 3 bathrooms with tub|shower, large cooking-dining area<br />• am Park ""TEMPELHOFER FELD"", Ex-Flughafen  «Tempelhof», <br />• Bed linen, towels, (N)espresso capsules, hair dryer, iron, shampoo etc - everything you need is there!<br />• Underground/S-Bahn ""Tempelhof"": 5 stops to ""Stadtmitte"". <br />• Spacious, modern, Wi-Fi, large Kitchen, fully equipped,<br />• Large living/cooking/dining area, TV,  <br />•  7 bedrooms, beds 180cm wide, 2 sofa beds 140cm in size Sleeping, Dishwasher, Washing machine,",909226,Werner,t,13.0,13.0,t,t,52.468239,13.38998,Entire rental unit,Entire home/apt,16,3.0,7.0,9.0,$917.00,1125,2,2,1125,1125,2.0,1125.0,,t,8,24,43,215,59,17,1,4.92,4.97,4.9,4.93,4.92,4.68,4.8,"First name and Last name: Werner Bern <br/> Contact address: Axel-Springer-Str. 39, 10969, Berlin, Berlin <br/>Listing address: Ringbahnstr. 38-40 , 12099, Berlin, Berlin",t,13,13,0,0,1.45
2348,2348,894766660158220578,20241221052002,Helles Doppelzimmer nah der FU & US Botschaft,"Forget your worries in this spacious and quiet space.<br />The apartment is in the countryside, five minutes from the Grunewald and is still excellently connected to the subway and bus. It is close to the Free University.<br />The apartment is very bright and sunny, with a nice balcony.<br />The apartment is suitable for people with walking disabilities. There is an elevator.",5884012,Michaela,t,2.0,2.0,t,t,52.45819,13.26974,Private room in rental unit,Private room,2,1.0,1.0,1.0,$50.00,61,1,1,61,61,1.0,61.0,,t,0,0,20,110,77,42,0,4.78,4.81,4.83,4.78,4.91,4.75,4.69,06/Z/AZ/004468-23,t,2,0,2,0,4.12
2352,2352,1052028023565294889,20241221052002,Luxurious 58m2 Apartment Spandau,Stylish and spacious apartment for 4 guest. The leaving room has a good size dining table with sofa bed and flat screen TV. WiFi is provided. On the second level sleeping option for another 2 guests. Modern  fully equipped kitchen and bathroom with walk in shower. For added privacy accommodation has 2 private entrances. The apartment is very good connected with Berlin city center and Berlin  Brandenburg Willy Brandt Airport. 10 min walking distance from Spandau central station till accommodation,62055673,Alice,t,5.0,5.0,t,t,52.52406655965967,13.199502085900166,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,$100.00,365,2,2,365,365,2.0,365.0,,t,20,50,80,258,2,2,0,5.0,4.5,4.5,5.0,4.5,4.5,4.5,"First name and Last name: Svetlana Limperova <br/> Contact address: Weissenburger strasse 19, 13595 , Berlin , Germany <br/>Listing address: Weissenburger Strasse 19, 13595, Berlin , Germany ",f,3,3,0,0,0.23
2356,2356,1125492855945930693,20241221052002,Prenzlauer Berg Prestige,"Welcome to your exclusive retreat in the heart of Prenzlauer Berg, one of the most desired neighbourhoods in the lively city of Berlin.<br /><br />This charming apartment combines modern comfort with a touch of local history and is located in an area known for its picturesque streets, excellent restaurants and unique boutiques. Elegantly furnished, it offers all amenities needed for a comfortable and memorable stay.",490685830,Aryan,t,4.0,4.0,t,t,52.54063,13.41047,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$109.00,90,2,2,1125,1125,2.0,1125.0,,t,13,38,62,337,46,46,4,4.57,4.78,4.87,4.89,4.85,4.87,4.33,"First name and Last name: Aryan Nazemian <br/> Contact address: Fachinger str 14 , 13591, Berlin , Berlin <br/>Listing address: Schönhauser alle 147, 10435, Berlin, Berlin",f,4,4,0,0,5.33
2361,2361,1068957417302702114,20241221052002,Haus im waldidyll-am-see im Hundeauslaufgebiet,"Very close to nature gazebo ""Bee Happy"" in ""Waldidyll-am-See"" on Groß Glienicker See, the cleanest lake in Berlin. The bathroom in the annex offers intimacy. Quiet guests are welcome. The property is discreetly lit, barely visible and video monitored. 200 m unbuilt dirt road to Lake Glienicker See, Sacrower See 1.9 km, Wannsee ferry 2.9 km, Olympic Stadium 10 km, Sanssouci Castle 14 km, Kurfürstendamm 17 km. If you want to use the large pool or park here, please request in advance.",556447005,Silvia,t,2.0,2.0,f,t,52.46049726312237,13.11860576318693,Entire guesthouse,Entire home/apt,2,1.0,1.0,0.0,$87.00,120,2,3,1125,1125,2.9,1125.0,,t,0,0,0,264,13,13,0,4.77,4.92,4.92,4.77,5.0,5.0,4.54,"First name and Last name: Silvia El-Naschef <br/> Contact address: Bartschweg 23a, 14089, Berlin, Deutschland <br/>Listing address: Bartschweg 23a, Gartenlaube, 14089, Berlin, Deutschland",f,2,2,0,0,1.73
2363,2363,31379224,20241221052002,Kurfürstendamm quiet 1 1/2 Room apartment,"This wonderful quiet apartment has a sleeping room and a living room, bathroom and a small kitchen. It is in the 5th floor with elevator. It has an elevator. It is very close to the shopping area of the Kurfürstendamm and as well very close to the lovely cafes and restaurants around the Ludwig-Kirch-Platz.",12694377,Antonio,t,3.0,8.0,t,t,52.49819,13.32269,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$70.00,20,6,6,1125,1125,6.0,1125.0,,t,0,0,0,184,33,7,2,4.79,4.82,4.67,4.88,4.91,4.91,4.76,04/Z/RA/008423-18,t,2,2,0,0,0.47
2369,2369,668570668765950332,20241221052002,Wohnung in romantischem Künstlerhof,"...on the border of Weissensee to Prenzlauer Berg, the Ferine apartment is  centrally located with 4 km distance to Alexanderplatz. The Steinmetzhof, an idyllic commercial courtyard with artist, sculpture and desing studios, as well as a small venue for experimental music and jazz sessions, is  part of a commercial area, built at the beginning of the 20th century,  with ground-level brick trade hotels and a 2-level brick head building, which at the same time houses the apartment.",468828228,Rosa,t,1.0,1.0,t,t,52.55176,13.43737,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$136.00,365,2,2,365,365,2.0,365.0,,t,25,55,82,342,152,67,3,4.8,4.88,4.7,4.9,4.87,4.65,4.61,"First name and Last name: Nina Jeroch <br/> Contact address: Am Lindenberg 15a, 17268 , Templin, Deutschland <br/>Listing address: Lehderstr. 79, 13086 , Berlin, Deutschland",t,1,1,0,0,5.21
2370,2370,1204122427747091389,20241221052002,The Circus Living | Groundfloor Studio Apartment,"22m² Fully Equipped Ground Floor Studio Apartment with Access to a Terrace of 5m²<br /><br />24/7 Reception service and cleaning included<br /><br />Our fully furnished apartments have been designed to the highest standards, including comfortable beds, high-speed internet, spacious bathrooms and fully equipped, top-of-the-line kitchen facilities.<br /><br />Everything you need to start YOUR NEW LIFE IN BERLIN ! <3",545723811,The Circus Living,t,11.0,11.0,t,t,52.5115233116787,13.427492888577492,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,$127.00,365,1,3,14,14,1.0,14.0,,t,27,39,39,39,2,2,1,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"Legal entity name and Legal form: The Circus Living GmbH <br/>Legal representatives or Trade register number: Andreas Becker, Katrin Schönig, Andrew Hadfield, Tilman Hierath, Christian Goeppert.  <br/> Entity address: Krautstraße 30, 10243, Berlin, Germany <br/>Listing address: Krautstraße 30, 10243, Berlin, Germany",t,11,11,0,0,1.43
2371,2371,600430950047252098,20241221052002,Großes Familienzimmer mit Balkon,"Our spacious family rooms can accommodate up to 5 people.  With a room size of over 35 square meters and ceiling heights of almost 4m, this category is equipped with 1 double bed, 1 single bed and 1 sofa bed and is ideal for a city break with the whole family. The three of them each have their own bed and the sofa bed is retained as an additional seating option. Especially if you are longer in Berlin during the holiday season, you will find your home away from home...",98716346,Daniel,t,6.0,6.0,t,t,52.4987,13.32467,Private room in bed and breakfast,Private room,5,1.0,1.0,4.0,$123.00,365,1,3,99,99,1.3,99.0,,t,20,44,58,209,7,0,0,5.0,4.86,4.71,5.0,5.0,5.0,4.71,"Legal entity name and Legal form: Hotel Seifert Familie Zielke OHG <br/>Legal representatives or Trade register number: 54564 B <br/> Entity address: Uhlandstr. 162, 10719, Berlin, Deutschland <br/>Listing address: Uhlandstr. 162, 10719, Berlin, Deutschland",t,6,0,5,0,0.22
2394,2394,15472852,20241221052002,Gekommen um zu bleiben!,,10690131,Oliver,t,2.0,3.0,t,t,52.5262,13.34928,Entire rental unit,Entire home/apt,9,3.0,3.0,6.0,$150.00,365,3,3,1125,1125,3.0,1125.0,,t,10,37,63,304,138,37,0,4.78,4.78,4.79,4.94,4.91,4.54,4.62,"First name and Last name: Oliver Vracaric  <br/> Contact address: Trebbiner Straße 28, 14979, Grossbeeren , Deutschland  <br/>Listing address: Bandelstrasse 3, 10559, Berlin , Deutschland ",t,2,2,0,0,1.43
2396,2396,35018575,20241221052002,C/O #1 Apartments Berlin mit Sauna,"With us, a corona-proof stay is easily possible with compliance with the social distancing rules! Privacy clean-owned entrance-owned terrace!<br /><br />Fantastic, newly renovated stucco apartment in 125 years old villa with fireplace & private sauna & terrace in a beautiful and perfectly connected villa area. Free parking in front of the door.",136910746,Henning Und Ariane,t,2.0,2.0,t,t,52.43725,13.30091,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,$153.00,90,3,3,1125,1125,3.0,1125.0,,t,13,35,39,217,227,37,4,4.85,4.88,4.78,4.93,4.92,4.67,4.72,"First name and Last name: Henning Hosch <br/> Contact address: Drakestr. 63, 12205, Berlin, Deutschland <br/>Listing address: Drakestr. 63, 12205, Berlin, Deutschland",t,2,2,0,0,3.35
2402,2402,699645357510342618,20241221052002,Pure Berlin:stylish neu2 Zi/Terrasse/Zentrum/Mauer,"Very individual and luxurious 2-room apartment on  the East Side Gallery and the Mercedes Benz Arena.<br /><br />The family apartment is perfect for 2-5 people.<br /><br />The apartment has a wonderful terrace. A cozy and modern lobby is also available.<br /><br />Just a few steps away  is the East Side Gallery, the Oberbaumbrücke,and the Mercedes Benz Arena. <br /><br />You will experience an unforgettable stay in the middle of Germany's most attractive city!",476321564,Kathrin,t,5.0,5.0,t,t,52.50557635957621,13.439209693640125,Entire serviced apartment,Entire home/apt,5,1.0,1.0,2.0,$149.00,365,1,3,1125,1125,1.5,1125.0,,t,21,48,73,172,76,27,2,4.95,4.99,4.92,4.89,4.97,4.93,4.79,"Legal entity name and Legal form: Pure Berlin GmbH  <br/>Legal representatives or Trade register number: HRB 245039 B <br/> Entity address: Mühlenstraße 20, 10243 , Berlin , Deutschland <br/>Listing address: Mühlenstraße 20, 10243 , Berlin, Deutschland",t,5,5,0,0,2.71
2410,2410,9707618,20241221052002,The TUCHOLSKY Loft: Luxus in MITTE!,"Welcome in the very heart of Berlin Mitte! In this loft, your holiday dreams will come true! A design jewel for up to 4 persons. Enjoy!",632174,Stéphanie,t,6.0,6.0,t,t,52.52633,13.39379,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$178.00,1125,2,2,1125,1125,2.0,1125.0,,t,21,51,79,313,506,46,1,4.88,4.93,4.92,4.87,4.88,4.95,4.72,"First name and Last name: Stéphanie Bauer <br/> Contact address: Weinmeisterstraße 4, 10178, Berlin, Deutschland <br/>Listing address: Tucholskystraße 34, 10117, Berlin, Deutschland ",f,6,6,0,0,4.6
2413,2413,53863225,20241221052002,Sonniges Zimmer im Friedrichshain,Beautiful cosy room in a bright renovated old building apartment with a large balcony in the Friedrichshain. Perfect location!,307081077,Sherly,t,1.0,1.0,t,t,52.50545,13.46767,Private room in rental unit,Private room,2,1.0,1.0,1.0,$52.00,7,3,4,7,7,3.0,7.0,,t,7,7,7,7,31,22,1,5.0,5.0,5.0,5.0,5.0,5.0,4.97,02/Z/AZ/017397-23,f,1,0,1,0,1.87
2414,2414,1202907376372166581,20241221052002,Berlin-City for family & friends,Two guest rooms in a friendly family apartment near Winterfeldtplatz: a spacious guest room with double bed and dining table and a further guest room right next to it.<br /><br />Ideal for a city trip to Berlin for parents with one child or a group of friends of three.,5981402,Armin,t,2.0,2.0,t,t,52.492958280472074,13.356363182606792,Private room in rental unit,Private room,3,1.0,2.0,2.0,$95.00,365,4,4,365,365,4.0,365.0,,t,5,10,10,10,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,07/Z/AZ/017983-24,f,2,0,2,0,0.48
2416,2416,250871,20241221052002,"Berlin, big 1-room-apartment!","The bright, quiet apartment is 43m² in size, is located on the 1st floor, has a large room with American kitchen and a small bathroom. The apartment is comfortably furnished, equipped with a dining table, closet, one double bed (180 x 200 cm),  a single couch bed with mattress and slatted base (080 x 1.95 m) TV, Internet (Wi-Fi).<br /><br />Please note when checking in, arrival only until 6 p.m.",386940,Elisabeth,t,1.0,4.0,t,t,52.48538,13.34681,Entire rental unit,Entire home/apt,3,1.0,0.0,3.0,$68.00,365,5,183,365,1125,159.8,451.8,,t,30,60,90,365,44,6,0,4.55,4.8,4.32,4.95,4.95,4.84,4.52,07/Z/NA/001616-16,t,1,1,0,0,0.34
2433,2433,2650663,20241221052002,Apartment for holiday or business!,"You live in one of the most expensive districts: Berlin Mitte.<br />The modern 75 m² one-bedroom apartment features a living room, a sunny south-facing balcony, a modern kitchen and a bedroom with a king-size double bed. In the living room there is a sofa bed that can be converted into a double bed. A bathroom with a large shower.<br />The apartment is 2 stops from the train station. The subway and tram can be reached in about 2 minutes.",9936892,Matthias,t,1.0,1.0,t,t,52.52933,13.38442,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$220.00,84,3,3,84,84,3.0,84.0,,t,19,49,50,260,207,8,0,4.92,4.92,4.97,4.85,4.94,4.94,4.76,01/Z/RA/011417-20,f,1,1,0,0,1.65
