,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4567,4567,16026081,20241221052002,Private room in the heart of Berlin,My appartment is 5 minutes away from Alexanderplatz and close to public transport. The appartment is super central and you can get everywhere very quick. There is a grocerystore very close and you can use our kitchen to cook. My two roomies will share the a 4 room-appartment with you. Feel home!,41572417,Martin,f,1.0,1.0,t,t,52.52394,13.43681,Private room in rental unit,Private room,2,,,,,1124,92,92,1124,1124,92.0,1124.0,,t,0,0,0,0,5,0,0,4.6,4.8,4.2,4.8,4.8,4.8,4.6,,t,1,0,1,0,0.05
4571,4571,352998,20241221052002,TOP LOCATION City Rooms near Kudamm,,1787661,Benjamin,f,1.0,5.0,t,t,52.50623,13.30163,Private room in rental unit,Private room,2,1.0,1.0,1.0,$31.00,92,92,92,92,92,92.0,92.0,,t,0,0,19,294,54,1,1,4.91,4.83,4.93,4.94,4.89,4.96,4.83,,f,1,0,1,0,0.35
4575,4575,928835405652949015,20241221052002,Zimmer,Relax in this peaceful place.,523824413,Hassan,t,1.0,1.0,t,t,52.45107038326595,13.263387121260164,Private room in rental unit,Private room,2,1.0,1.0,1.0,$92.00,365,2,2,365,365,2.0,365.0,,t,30,60,90,365,12,7,0,4.75,5.0,5.0,4.83,4.92,4.67,4.5,"First name and Last name: Hassan Kharboutli <br/> Contact address: Argentinische Allee 233 1.OG links , 14169, Berlin , Deutschland  <br/>Listing address: Argentinische Allee 233 1.OG links , 14169, Berlin , Deutschland ",f,1,0,1,0,0.75
4578,4578,11902432,20241221052002,Schönes Zimmer in netter zweierWg,17 sqm rooms in a beautiful 2-person apartment Located on Bavarian Square (U7/U4) in Schöneberg. The room is still furnished to the photo. This is no longer the case from mid-April. There will be just one more mattress in the room!!,9266888,Tino,f,1.0,1.0,t,t,52.48791,13.33935,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,2,0,0,4.0,5.0,4.5,4.5,5.0,4.5,4.5,,t,1,0,1,0,0.02
4580,4580,730754719855810499,20241221052002,One bedroom with box spring,Need a room for a couple of days? Come and enjoy the amazing boxspring bed and feel free to use the kitchen. The room is at the back and very quite. <br /><br />Please send me a message before I confirm the booking.,4250920,Rolf,f,2.0,2.0,t,t,52.46178,13.52232,Private room in condo,Private room,1,1.0,1.0,1.0,$75.00,30,5,30,30,30,8.6,30.0,,t,29,59,89,89,0,0,0,,,,,,,,"First name and Last name: Rolf Diepeveen <br/> Contact address: Klarastraße , 12459, Berlin, Germany <br/>Listing address: Klarastraße , 12459, Berlin , Germany",f,2,1,1,0,
4581,4581,26584781,20241221052002,Small Groups welcome. By Zoo/U2 Ernst-Reuter Platz,"2 single bed  mattresses and one double bed on the floor.<br /><br />Access to kitchen where you can cook and eat. There is a coffee machine. Shared bathroom with shower. There will be an Airbnb guest in the room next door and I work on the other side.<br /><br />The area is residential. The apt is in front of the Einsteinufer canal, a lovely path for people who like to jog. You can easily reach the tourist attractions. Edeka is 5 min away. Moabit offers affordable restaurants. Savignyplatz & Tiergarten close by.",141099389,Andrea,f,3.0,7.0,t,t,52.5176,13.32567,Private room in rental unit,Private room,4,,,,,30,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,98,0,0,4.78,4.81,4.38,4.91,4.93,4.84,4.89,04/Z/AZ/007877-18,t,3,0,3,0,1.3
4582,4582,50931601,20241221052002,Junior Suite  Hotel Gat Point Charlie Berlin,"The design hotel is located in Berlin's Mitte district, just 50 metres from Checkpoint Charlie and the Friedrichstrasse shopping street. It offers modern rooms, free Wi-Fi connection and excellent transport connections.<br />All rooms have satellite TV, a desk and a private bathroom with toiletries and a hair dryer.<br />**The city of Berlin charges a tourist tax which is to be paid directly at the hotel and is not included in the price of the reservation.",381323865,Nicolai Marc Henrik,f,5.0,6.0,t,t,52.50816,13.38735,Room in hotel,Private room,2,1.0,0.0,1.0,$84.00,7,1,3,8,999,1.1,967.6,,t,30,59,89,364,19,2,0,4.11,4.16,4.47,4.53,4.11,4.53,4.0,"Legal entity name and Legal form: Clavel Hoteles Berlin GMBH <br/>Legal representatives or Trade register number: DE815133929 <br/> Entity address: Mauerstrasse 81-82, 10117, Berlín, Alemania <br/>Listing address: Mauerstrasse 81-82, 10117, Berlín, Alemania",t,5,0,5,0,0.55
4586,4586,10147019,20241221052002,Landsberger Allee WG,"Hey,<br /><br />I'm offering a large room in a nice old building apartment. <br /><br />Your roommates are two women (29,22) and one gentleman (25)<br />We have a large kitchen-living room where you can stay excellently. <br />Just reach out !",52076119,Timocin,f,1.0,1.0,t,t,52.52384,13.4346,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4588,4588,8189861,20241221052002,Shared flat in the heart of Xberg,"I'm offering my small (13qm) but very cozy room in the heart of Kreuzberg, right at Kottbusser Tor. We live in a big (128qm) shared flat, with 4 girls. <br />We have a big kitchen and two bathrooms, which you would share with my roomates. Also there is a nice balcony with a super comfy couch (perfect for summer evenigs), which you are welcome to use aswell. My roomates are very relaxed and open minded people.",43198232,Frederikje,f,1.0,1.0,t,t,52.49901,13.41851,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,5,0,0,5.0,5.0,4.8,5.0,5.0,4.8,4.8,,f,1,0,1,0,0.04
4589,4589,14289217,20241221052002,inner core Wrangelkiez music friends,"My place is close to the following clubs and live music spots: raw grounds, Bi Nuu, Lido, Watergate, music & peace, club of visionaries , bathing ship and summit meetings. You'll love my place because of the people, the location, the life. My place is nice for couples and solo adventurers.",87224676,Merkur,f,1.0,1.0,t,f,52.49882,13.44004,Private room in condo,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,5,0,0,4.2,4.8,3.8,4.4,4.4,4.6,4.4,,f,1,0,1,0,0.05
4592,4592,12148404,20241221052002,One room in a two rooms apartment,"If you are looking for a place to sleep this weekend, where you feel like a couch surfer, here it is. 10 minutes with subway to Alexanderplatz, 4 minutes to stores, 1 minute to a park, you find my room in Lichtenberg, close to Friedrichshain.",65226110,Maik,f,1.0,1.0,t,f,52.51664,13.4816,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4593,4593,51163216,20241221052002,Comfort Zimmer,"King-Size Bed,Bathroom with shower,TV,Air Condition,Safe,Free WiFi,Airdryer,Tablet with phone feature Garden View.All rooms have soundproof windows",414039130,Hotel AMANO East Side,t,3.0,3.0,t,t,52.509636,13.431273,Room in hotel,Private room,2,1.0,1.0,1.0,$80.00,30,1,3,2147483647,2147483647,1.1,2147483647.0,,t,25,55,85,338,34,25,0,4.85,4.91,4.76,4.79,4.62,4.85,4.74,"Legal entity name and Legal form: R&amp;S Hotelbetriebsgesellschaft mbH <br/>Legal representatives or Trade register number: HRB 86946B <br/> Entity address: Spichernstraße 24, 10777, Berlin, Deutschland <br/>Listing address: Stralauer Platz 30-31, 10243, Berlin, Deutschland",t,3,0,3,0,1.0
4598,4598,701180819043018959,20241221052002,Cozy and quite private room in Kreuzberg,"This cozy room is bright and quiet. You will not hear the noise from the streets. You can enjoy your relax time and read on the cozy couch inside the room. The apartment is at Kreuzberg where is many bars and restaurants. You can enjoy the beautiful and fun city!<br /><br />Görlitzer park is 5min by walk, the canal is only 9min by walk! why don't you grab a beer and enjoy the late summer in Berlin!",90751882,Danbi,f,1.0,1.0,t,t,52.50051,13.42806,Private room in rental unit,Private room,1,,,,,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"First name and Last name: Danbi Lee <br/> Contact address: Manteuffelstraße 88, 10997, Berlin, Deutschland <br/>Listing address: Manteuffelstraße 88, 10997, Berlin, Deutschland",f,1,0,1,0,0.07
4602,4602,18714753,20241221052002,Cozy room in Kreuzberg,Everthing there you need for a weekend,35017363,Farsad,f,1.0,2.0,t,t,52.49922,13.44193,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,140,0,0,4.31,4.56,4.01,4.47,4.37,4.74,4.42,,f,1,0,1,0,1.53
4607,4607,11337277,20241221052002,Gemütliches Zimmer in WG zu vegeben,"The apartment is in the beautiful multicultural wedding. The subway station Osloer str. can be reached in 10 minutes, from there you can be at Alexanderplatz in about 25 minutes. Unfortunately, rental is only possible for women.",48503637,Alexandra,f,1.0,1.0,t,f,52.56091,13.38007,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.01
4610,4610,7946561,20241221052002,Cozy room in Kreuzkölln,"Kreuzkölln, also known as Reuterkiez, is the northern part of the Neukölln neighborhood, on the border with Kreuzberg. In the past few years, the area has welcomed a wave of international creative types leading to its reputation as the hippest district in Berlin.",41905769,Nea,f,1.0,1.0,t,f,52.48965,13.43186,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.01
4612,4612,30724241,20241221052002,2-bedrooms in 120m2 Stylish rooftop apartment,"Situated in the trendy part of Neukolln, central Berlin, this is a stylish and bright roof-top apartment with a large south facing balcony, 2 bedrooms with queen-size beds, a study with a sofa bed, 1 bathroom, kitchen and large living and dining room. Only 1 bedroom and the study room is offered for rent, the other one will be occupied by myself.",216545166,Kim And Caro,f,2.0,3.0,t,t,52.48298,13.43996,Private room in rental unit,Private room,3,,2.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,f,2,0,2,0,0.04
4614,4614,20716366,20241221052002,"Comfortable, bright, & well located room in Moabit","Bright, quiet, and comfortable room close to public transport, restaurants, markets, and more! The room is equipped with a very comfortable mattress which fits two. It faces the inner courtyard so in the evening it is quiet and calm. The bright window lets the sun shine through and the dimming curtains block the sun in the morning when you want to sleep in. The door has a lock for your own privacy.",148327306,Michael,f,1.0,1.0,t,f,52.53038,13.33761,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,1,0,1,0,0.02
4615,4615,6509664,20241221052002,typical Berlin room in flat close to center,It's a nice room we rent in a typical berlin nighbourhood close to the center. own balcony and shared bathroom and kitchen. nice and cleane flatmate.,8932859,Moritz,f,1.0,1.0,t,t,52.5608,13.41461,Private room in rental unit,Private room,1,,,,,92,92,92,92,92,92.0,92.0,,t,0,0,0,0,16,0,0,5.0,5.0,4.75,5.0,5.0,4.94,4.94,,f,1,0,1,0,0.14
4617,4617,993000778252526066,20241221052002,Minizimmer mitten in Berlin,"Stay in Kreuzberg's best location. Your sleeping place with a bunk bed and mini bathroom. Great area full of cafes, supermarkets, restaurants. Bergmannstr./Südstern invite you to stroll, eat, shop - the Landwehr Canal  for chilling, jogging, walking. ( There is no kitchen.)",58536839,Eva,f,3.0,3.0,t,t,52.49255659598327,13.402672783553207,Private room in rental unit,Private room,2,,,,,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,8,2,0,4.5,4.63,4.38,5.0,4.88,4.88,4.25,"First name and Last name: Eva Baler <br/> Contact address: Baerwaldstrasse 52, 10961, Berlin, Berlin <br/>Listing address: Baerwaldstrasse 52, 10961, Berlin, Berlin",f,3,0,3,0,0.55
4618,4618,29282378,20241221052002,Gemütliches Zimmer im schönen Wrangelkiez,,199007222,Patrick,f,1.0,1.0,t,t,52.49589,13.44677,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,40,0,0,4.3,4.7,4.1,4.73,4.55,4.78,4.48,,t,1,0,1,0,0.53
4619,4619,10874951,20241221052002,Zimmer mit Balkon in bester Lage,"I rent a very nice, sunny, furnished room with south-facing balcony and floorboard.<br />There is a comfortable bed, armchairs, dresser and internet. Kitchen with dining table and dishwasher.",7780643,Susanne,f,1.0,1.0,t,f,52.50577,13.46502,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,1,0,1,0,0.02
4621,4621,1285189683398374137,20241221052002,Balkonzimmer am Tempelhofer Feld,"Big city life in a quiet and centrally located accommodation. A double bed overlooking a green area, a shared bathroom with bathtub, a shared kitchen with osmosis system and washing machine are available. On foot, the U8-Leinestr. can be reached in 5 minutes by the Anita-Berber Park, or in 10 minutes the S+ U8-Hermannstr. The U8 takes you to Alexanderplatz in 15 minutes. During the day, free parking can be found in front of the house.",578874038,Daniela,f,1.0,1.0,t,f,52.470251681928545,13.421778637775889,Private room in rental unit,Private room,2,1.0,1.0,1.0,$52.00,7,1,1,7,7,1.0,7.0,,t,0,16,27,226,5,5,5,5.0,5.0,5.0,5.0,5.0,4.8,4.8,"First name and Last name: Daniela Schneider <br/> Contact address: Netzestr. 12, 12051, Berlin, Deutschlang <br/>Listing address: Netzestr. 12, 12051, Berlin, Deutschlang",f,1,0,1,0,5.0
4630,4630,1299380312177950699,20241221052002,Einfaches Zimmer zur Südseite,"Enjoy easy access to everything from this perfectly located home. It's close to the suburban train, from where you can get to town quickly.",482722792,Simon,f,2.0,2.0,t,t,52.4677730755286,13.43597223824144,Private room in rental unit,Private room,2,0.5,1.0,1.0,$35.00,365,4,4,365,365,4.0,365.0,,t,7,9,9,9,0,0,0,,,,,,,,08/Z/AZ/015877-22,f,2,1,1,0,
4631,4631,678985613228898500,20241221052002,Zimmer in modernem Reihenhaus mit Garten,"The townhouse was newly built in 2020. It has a garden with terrace and very stylish furnishings. In the open living area there is a new kitchen with dining table and sofa with TV. The room for rent is on the 1st upper floor of the house and also very stylish. There is a guest toilet and a bathroom with a bathtub and shower. There is also a green roof terrace. Haus is in a quiet location, 5 min from the nearest stop.",422283922,Luise,f,1.0,1.0,t,t,52.5617,13.4817,Private room in townhouse,Private room,1,2.0,1.0,1.0,$29.00,365,92,92,365,365,92.0,365.0,,t,0,0,20,295,0,0,0,,,,,,,,,f,1,0,1,0,
4634,4634,6123610,20241221052002,Schönes Zimmer mit Terrasse,Keep it simple at this peaceful and centrally-located place.<br />,31772866,Thomas,t,1.0,1.0,t,t,52.54866,13.40328,Private room in rental unit,Private room,1,1.0,1.0,1.0,$55.00,365,1,1,365,365,1.0,365.0,,t,27,57,87,346,133,50,5,4.76,4.78,4.55,4.8,4.86,4.77,4.7,03/Z/AZ/007834-23,f,1,0,1,0,3.93
4639,4639,1182478073367462638,20241221052002,gemütliches Zimmer mit Charme,"From this charming place, you can easily move in all directions of Berlin. It is a bit more familiar in the area but you are not far from the nightlife in 5 minutes.<br />Shopping and restaurants are nearby.",43474796,Cada,f,1.0,2.0,t,t,52.48749455680603,13.359316647457952,Private room in rental unit,Private room,2,1.0,1.0,1.0,$55.00,14,1,5,14,14,1.1,14.0,,t,2,2,2,134,2,2,0,5.0,5.0,4.5,4.5,5.0,4.5,5.0,07/Z/AZ/018104-24,f,1,0,1,0,0.49
4641,4641,1146214476321039689,20241221052002,Beautiful room in Prenzlauerberg,"Beautiful and spacious room in amazing location! The apartment is located in the very popular and hip district Prenzlauer Berg. Many cafés, Metro, Sky train (Eberswalder Straße) and tram stations are in the immediate vicinity. The room is quiet and comfortable. The kitchen is fully equipped. You will share the apartment with me (Marco) an Italian sound artist!",448367876,Marco,f,1.0,3.0,t,t,52.54050706213847,13.409575830786956,Private room in rental unit,Private room,2,1.0,1.0,2.0,$140.00,365,3,3,365,365,3.0,365.0,,t,29,59,89,269,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,03/Z/RA/008967-24,f,1,0,1,0,0.27
4643,4643,1002251970736849290,20241221052002,Helle Maisonette Wohnung,"INFO: If you are interested in renting this flat for your vacations, please send me request anyway. Airbnb somehow restricts short term stays which is not the case. <br />So please send me a request and we can speak about your stay in the chat. Many thanks.",20256026,Felix,f,1.0,4.0,t,t,52.48252,13.36228,Private room in condo,Private room,2,2.0,1.0,1.0,$48.00,365,92,92,365,365,92.0,365.0,,t,28,58,88,178,0,0,0,,,,,,,,,f,1,0,1,0,
4645,4645,1297687988496882405,20241221052002,Homaris West Side - Superior Doppelzimmer,,663317769,Nicolas,f,6.0,6.0,t,t,52.49031830000001,13.3305536,Room in hotel,Private room,2,1.0,1.0,1.0,$80.00,365,1,2,999,999,1.0,999.0,,t,28,58,88,296,0,0,0,,,,,,,,"Legal entity name and Legal form: Homaris Seventeen GmbH <br/>Legal representatives or Trade register number: HRB 266940 B <br/> Entity address: Brunnenstraße 4, 10119 , Berlin, Deutschland <br/>Listing address: Bundesallee 31A, 10717, Berlin, Deutschland",t,5,0,5,0,
4648,4648,1588899,20241221052002,nice room in the heart of Kreuzberg,Located in the heart of Kreuzberg is only 3 min from ubahnhof Schlessichestor<br />Nearby you can find cafes supermarkets pubs and nightclubs.,4159856,Marco,f,1.0,2.0,t,f,52.50232,13.44096,Private room in home,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4649,4649,3955884,20241221052002,Zimmer in bester Kiezlage BLN U7,"THE APARTMENT IS LOCATED IN THE BEST KIEZLAGE WITH RECOMMENDED BARS, PUBS, RESTAURANTS AND SHOPS RIGHT AROUND THE CORNER. FOR EVERYDAY NEEDS THERE IS AN EDEKA NEXT DOOR.<br />U7 , BUS LINE M 41 GOES VIA HERMANNPLATZ TO THE MAIN TRAIN STATION. ",20006585,Sabrina,f,1.0,1.0,t,t,52.48703,13.43792,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4651,4651,6319458,20241221052002,Schön helles Altbauzimmer in super,"Our apartment is in a nice quiet street in Moabit  , we live about 15 minutes away from Bellevue Castle. We have a lot of greenery all around and great transport connections !!",23099388,Max,f,1.0,1.0,t,f,52.53049,13.34974,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4652,4652,7876726,20241221052002,"Family flat, feel home in a foreign",I have several rooms and beds for single and double. nice sweet black cat as a housekeeper :) Feel free to contact me if you have any Questions,25615529,Furk,f,1.0,2.0,t,t,52.46504,13.4366,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,0,1,0,
4653,4653,8063918,20241221052002,Nice room in Mitte (Bellevue/ HBF),- spacious and bright room<br />- Queen-size bed <br />- located in the centre of Berlin <br />(Main Station: 10 min; Bellevue: 15 min; Zoo: 15 min)<br />- public transportation (metro and bus),42591447,Dominik,f,1.0,1.0,t,t,52.5295,13.35204,Private room in rental unit,Private room,2,,,,,100,92,92,100,100,92.0,100.0,,t,0,0,0,0,13,0,0,4.69,4.83,4.62,4.64,4.83,4.55,4.45,,f,1,0,1,0,0.11
