,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4822,4822,41871981,20241221052002,super apartment in berlin,very nice apartment central berlin with private parking and kitchen and bathroom +TV internet WIFI<br />there is also a small balcony<br />the apartment is in an very active area<br />bus stop near and  supermarket <br />lots of restaurants and cafes<br />very quiet and mudern apart,330807863,Rozi,f,1.0,1.0,t,t,52.49467,13.34402,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$100.00,15,5,5,15,15,5.0,15.0,,t,23,53,83,83,68,16,0,4.49,4.74,4.28,4.63,4.59,4.75,4.49,07/Z/RA/009399-22,f,1,1,0,0,1.16
4825,4825,771696656395240452,20241221052002,Kleine Studiowohnung im Kiez,The small studio apartment is located on the ground floor and is suitable for up to 3 people. There is a full kitchen available and a large bathroom with washing machine,177712632,Sandra,f,21.0,66.0,t,t,52.52505,13.44919,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,$103.00,365,3,3,365,365,3.0,365.0,,t,0,18,48,323,6,4,0,4.33,4.17,4.5,4.33,4.0,4.83,4.33,"First name and Last name: Karl Friedrich Rommel <br/> Contact address: Georgstr. 22, 88214, Ravensburg, Deutschland <br/>Listing address: Petersburger Str. 29, 10248, Berlin, Deutschland",f,20,18,2,0,0.39
4827,4827,40335581,20241221052002,Beautiful Modern Studio Apartment In Schiller Kiez,"Located in the heart of Neukolln, A Berlin hot spot for bars, cafes and restaurants. The 42 sqm studio apartment has a small balcony, high ceilings & gives plenty of natural light. Perfect for a two person stay.",311708070,Nouri,f,1.0,2.0,t,t,52.4794,13.42086,Entire rental unit,Entire home/apt,2,1.0,0.0,0.0,$173.00,1125,4,4,4,1125,4.0,1114.9,,t,22,52,82,262,94,14,0,4.6,4.67,4.22,4.68,4.65,4.69,4.43,"First name and Last name: Nouri Moukafi <br/> Contact address: Fontanestr , 12049, Berlin, Germany <br/>Listing address: Fontanestr , 12049, Berlin , Germany",f,1,1,0,0,1.54
4863,4863,34987933,20241221052002,loveliest apartment in Berlin - 4,"Our unusual apartment in the beautiful Berlin district of Steglitz is located in a quiet, tree-lined side street (dead end). The house was completely modernized and renovated, while retaining the studio character of the former architectural office.  <br />Our unique apartment is located in the beautiful district Steglitz in a quiet, tree-lined side street (dead end). The houses has been completely modernized and refurbished, preserving the studio character of the former architectural office.",62952853,Tobias,t,2.0,2.0,t,t,52.45045,13.33131,Entire home,Entire home/apt,4,1.0,2.0,4.0,$140.00,22,2,2,22,22,2.0,22.0,,t,12,42,67,130,75,26,1,4.87,4.88,4.95,4.93,4.95,4.77,4.8,"First name and Last name: Tobias Müller <br/> Contact address: Leydenallee, 12167, Berlin, Deutschland <br/>Listing address: Leydenallee, 12167, Berlin, Deutschland",f,2,2,0,0,1.14
4864,4864,52175830,20241221052002,Adapt Apartments Berlin Junior Suite EZ (147376),"The 34 sqm apartment has been designed for the highest standards. Brightness and color scheme, spacious areas and stylish furnishings make the apartments the first choice in the temporary housing segment. The terrace and a large glass front provide a lot of natural light and views.",238030351,Buchungsservice SECRA Bookings,f,1214.0,1333.0,t,t,52.43191,13.53357,Entire rental unit,Entire home/apt,1,1.0,0.0,2.0,$110.00,365,92,92,1,365,92.0,151.3,,t,30,60,90,229,0,0,0,,,,,,,,,t,7,7,0,0,
4884,4884,1220873886554388638,20241221052002,"Apartment in Schöneberg, Berlin","Welcome to our stylish 2-room apartment in the heart of Berlin! The tastefully furnished apartment offers two cozy beds, a sofa (186cm for third guest) , a TV and a compact fully equipped kitchen . The modern bathroom completes the feel-good atmosphere. Perfect for a relaxing stay, whether for business or pleasure. The central location provides quick access to Berlin's highlights. Ideal for those who appreciate comfort and style.",561504089,Berke,t,2.0,2.0,t,t,52.48153929999999,13.3476019,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$165.00,1125,2,2,1125,1125,2.0,1125.0,,t,28,58,88,358,19,19,4,4.89,4.89,4.95,4.84,4.95,4.58,4.58,"First name and Last name: Berke Ceylan  <br/> Contact address: Röblingstrasse 136, 12105, Berlin, Deutschland  <br/>Listing address: Hauptstrasse 52, 10827, Berlin, Deustchland",t,2,2,0,0,4.52
4892,4892,760998305167419186,20241221052002,"Bright, newly renovated 2rm Neukölln flat w/Balkon","A well-designed, two-bed historic ""Altbau"" flat in exciting Neukölln, close to S-Bahn train. The apartment has a brand new kitchen with breakfast table, dishwasher and washer, a large room with queen bed and living space, a balcony overlooking the courtyard with a table and chairs, a second bedroom with a double bed and desk, a bathroom. The flat gets bathed in morning sun and faces the courtyard, so it's very quiet and relaxing. Appointed with real mid-century furniture. 5 min walk to S-Bahn.",200759462,Ted,f,1.0,2.0,t,t,52.47444531207767,13.451491518847382,Entire condo,Entire home/apt,4,1.0,2.0,3.0,$187.00,90,2,2,90,90,2.0,90.0,,t,9,27,57,129,37,27,0,4.62,4.57,4.59,4.43,4.84,4.57,4.35,08/Z/RA/012274-22,f,1,1,0,0,1.71
4894,4894,597613335386999068,20241221052002,"Blueground | Mitte, retail in building","Feel at home wherever you choose to live with Blueground. You’ll love this stylish Mitte furnished two bedroom apartment with its modern decor, fully equipped kitchen, and roomy living room with great balcony views. Ideally located, you’re close to all the best that Berlin has to offer! (ID #BER30)",434485440,Blueground,f,322.0,325.0,t,t,52.52478029999999,13.4032852,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$126.00,1125,92,334,1125,1125,97.9,1125.0,,t,30,60,90,365,0,0,0,,,,,,,,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstr.3a, 10823, Berlin, Germany <br/>Listing address: Rosenthaler Str. 44 #5.4, 10178, Berlin, Germany",t,318,318,0,0,
4904,4904,984944922120776917,20241221052002,Berlin’s Exclusive,This unique home offers a prime location with all the main points of contact in the immediate vicinity. The beautiful loft apartment centrally located in Berlin Charlottenburg awaits you! The newly renovated studio apartment can accommodate up to 4 people. They have a kitchen for cooking with all the necessary utensils as well as a fully equipped bathroom with everything you need for a comfortable stay. A smart TV and Wi-Fi are also available.,188371179,Spreeresidence,f,7.0,7.0,t,t,52.52189,13.33649,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$102.00,365,2,2,365,365,2.0,365.0,,t,7,7,7,18,66,55,1,4.47,4.58,4.52,4.79,4.45,4.59,4.42,"First name and Last name: Spreeresidence <br/> Contact address: helmholtzstr.17, 10587, Berlin, Deutschland <br/>Listing address: Elberfelder str 20, 10555, Berlin, Deutschland",f,7,7,0,0,4.68
4914,4914,16155678,20241221052002,VERY Central Room in Berlin Mitte,"The apartment is perfectly located on the well known Torstrasse strip which is without doubt the liveliest and hippest neighborhood of Berlin Mitte and full of great restaurants, little cafés, bars, shops and art galleries.<br />Lots of sights like the Brandenburger Gate, Reichstag, Museum Island or event locations like Friedrichstadtpalast, the German Theater or Parks can be reached by foot within 10-15 minutes. Major Tram/subway stations are only a few hundred meters away.",341799352,Jo & Fran,f,1.0,2.0,t,t,52.53014,13.39445,Private room in rental unit,Private room,2,1.0,1.0,1.0,$150.00,17,1,2,1125,1125,2.0,1125.0,,t,16,44,74,74,654,85,4,4.89,4.93,4.86,4.95,4.93,4.96,4.82,01/Z/AZ/012592-21,f,1,0,1,0,6.68
4923,4923,878036629018564492,20241221052002,"Blueground | Prenzlauer Berg, elev, nr Mauerpark","Show up and start living from day one in Berlin with this spacious two bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Prenzlauer Berg home . (ID #BER168)",434485440,Blueground,f,322.0,325.0,t,t,52.55186,13.41186,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$174.00,1125,92,334,1125,1125,96.4,1125.0,,t,0,0,0,143,0,0,0,,,,,,,,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823, Berlin, Germany <br/>Listing address: Paul-Robeson-Straße 43, 10439, Berlin, Germany",t,318,318,0,0,
4929,4929,3974304,20241221052002,Klimatisierte Top Wohnung + 9m² begrünter Terrasse,"Central, sunny, air-conditioned  attic apartment (70m²)  with a cozy fully equipped kitchen, where you can start the day with a delicious breakfast. Comfortable beds allow you to get a good night's sleep.  Enjoy the 9m²  green terrace (smoking is allowed here)with unobstructed views. Not far from the apartment is the S-Bahn Stadium JuliusLeberBrücke  from where you need only 3 stops to the Potsdamer Platz+BrandenburgerTor + government district. Wi-Fi",20549237,Carsten,t,1.0,1.0,t,t,52.48075,13.36271,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$109.00,30,2,5,1125,1125,4.0,1125.0,,t,5,18,38,197,423,39,3,4.91,4.94,4.91,4.97,4.98,4.75,4.8,07/Z/NA/001592-16,f,1,1,0,0,3.55
4931,4931,655566757941882112,20241221052002,Urban Oasis in the heart of Berlin,"Charming 2 room apartment in stylish Friedrichshain. <br /><br />Close to everything one needs, But still quite and relaxed.",237808030,Yonatan,f,2.0,2.0,t,t,52.5109799,13.4656871,Entire condo,Entire home/apt,2,1.0,2.0,1.0,$120.00,14,3,3,14,14,3.0,14.0,,t,23,53,83,358,8,2,0,4.75,4.88,4.75,4.88,4.75,4.88,4.63,02/Z/RA/015816-22,f,1,1,0,0,0.3
4933,4933,1310139750209240626,20241221052002,Tree House - Cozy Apartment,"Kick back and relax in this quiet, stylish space.",27456927,Diana,t,3.0,4.0,t,f,52.56929788088493,13.422028049737532,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,$134.00,365,94,94,365,365,94.0,365.0,,t,30,60,90,365,0,0,0,,,,,,,,,f,1,1,0,0,
4936,4936,3974716,20241221052002,Studio with balcony and direct view to the river,"Modern studio in the center of Berlin, directly on the Spree. New and comfortably furnished: Direct view of the river with sunset, bathroom with walk-in shower, fitted kitchen, exposed concrete, oak parquet flooring, balcony, TV. Towels and bed linen in hotel quality.<br />Basic supplies of coffee, condensed milk, spices are available.<br />Please note: Check-in and check-out times are binding. Changes can only be agreed in advance in exceptional cases.",20002437,Hans Jörg,,2.0,3.0,t,t,52.51178,13.42536,Entire condo,Entire home/apt,2,1.0,0.0,1.0,$122.00,1125,1,1,1125,1125,1.0,1125.0,,t,7,33,63,136,192,72,6,4.91,4.93,4.84,4.89,4.96,4.8,4.81,01/Z/AZ/013918-22,f,1,1,0,0,5.68
4937,4937,589606858131000064,20241221052002,Schöne Wohnung an der Spree in zentraler Lage,"Modern, bright old apartment in the centrally located Moabit (Berlin Mitte) district directly on the Spree<br /><br />The charming old building apartment, where you feel right at home, offers you a lot of space as a retreat with a total of over 50m2.<br /><br />The modern, light-flooded kitchen invites you to cook, eat and linger together. The bedroom has one very comfortable queen size bed, as well as a balcony.",21043706,Steffen,f,1.0,1.0,t,t,52.51985,13.33686,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$110.00,30,4,4,30,30,4.0,30.0,,t,9,14,27,42,15,2,0,5.0,5.0,4.93,5.0,5.0,4.8,4.73,01/Z/AZ/014191-22,f,1,1,0,0,0.51
4941,4941,1134794909624242376,20241221052002,Kiez-Wohnung mit Charme,"Welcome to the heart of lively Wrangelkiez! Our charming accommodation located directly on the Spree River and the Oberbaum Bridge offers you an authentic Berlin experience. The apartment is colorful and lovingly furnished to offer you a unique stay. Fully equipped with everything you need, including towels and linens, our home is the ideal base for exploring the city.",226640374,Kira,f,1.0,2.0,f,t,52.50098184398403,13.445272568809491,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$110.00,365,2,2,365,365,2.0,365.0,,t,0,1,31,31,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,02/Z/RA/018286-23,f,1,1,0,0,0.4
4945,4945,54107932,20241221052002,Schönes Apartment in Prenzlauer Berg x Winskiez,"A great commercial apartment on the ground floor, with direct access to the street.<br />Fully equipped will find a great apartment in a fantastic location, very close to Alexanderplatz, yet quiet.<br />The apartment is composed by<br />1 Bedroom 1 Bedroom & Living Room Combi<br />1 kitchen & dining room combination, 1 bathroom with tub <br />Towels & linens including<br />free WIFI<br />You must have a smartphone to access the apartment<br />Apartment is a former business and doesn't need a registration number",438513826,Urs,f,25.0,27.0,t,t,52.53088,13.42158,Entire condo,Entire home/apt,6,1.0,2.0,3.0,$170.00,180,3,3,1125,1125,3.0,1125.0,,t,17,47,57,57,146,48,3,4.68,4.66,4.59,4.79,4.74,4.86,4.63,"Legal entity name and Legal form: future forward apartments GmbH <br/>Legal representatives or Trade register number: HRB 218237 B <br/> Entity address: Torstr. 221, 10115, Berlin Mitte, Deutschland <br/>Listing address: Raabestr 10, EG, 10405, Berlin, Berlin",t,19,19,0,0,4.78
4948,4948,1118693775976466690,20241221052002,Sonnendurchflutete DG-Wohnung,"The sun-drenched attic apartment is located in a typical Berlin old building not far (a 5-minute walk) from the Schönhauser Allee S-Bahn train station. The light-flooded attic apartment has a combined living room and bedroom with a rustic solid wood bed and a noble pull-out sofa that can be transformed into a sofa bed with an integrated mattress in a few seconds. Since 2023, the apartment has enjoyed a state-of-the-art kitchen that invites you to cook together.",21570071,Moritz,f,1.0,1.0,t,t,52.55233,13.41398,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$106.00,90,4,4,90,90,4.0,90.0,,t,3,3,27,117,12,12,2,5.0,5.0,5.0,4.92,5.0,5.0,4.92,03/Z/RA/009003-24,f,1,1,0,0,1.48
4952,4952,675766264720781682,20241221052002,Pretty Apartments one room,"Enjoy a stylish experience in this centrally located space.<br />Apartment is a one-room apartment (35 sqm) with 4 single beds, integrated kitchenette and bathroom. <br />Towels, bed linen, shampoo,free WiFi and hairdryer as well as a washing machine are at your disposal.",61209463,Sirdin,t,5.0,5.0,t,t,52.48188653997001,13.3490699539673,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,$109.00,365,4,30,5,365,18.9,358.5,,t,20,50,80,305,6,1,0,4.83,5.0,5.0,5.0,5.0,4.67,4.67,07/Z/AZ/013222-22,f,5,5,0,0,0.21
4955,4955,1036648290051249049,20241221052002,Contemporary 2 bed flat close to Alexander Platz,"Enjoy a stylish and local experience at this centrally-located apartment in Berlin. The 2 bed apartment of aprox. 70 sqm is located strategically near Alexander Platz, but in between the two trendiest hoods: Prenzlauer Berg and Friedrichshain. <br /><br />The apartment has all amenities you may need at your stay regardless of the purpose. It is ideal for couples or business travellers who want to reach any part of the city fast, but who would like to feel comfortable in an authentic Berliner apartment.",50105442,Nicolas,f,1.0,1.0,t,t,52.52358839999999,13.4389726,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$180.00,365,3,3,365,365,3.0,365.0,,t,0,0,2,71,26,26,0,4.92,4.92,4.85,4.88,4.96,4.81,4.77,02/Z/RA/018315-23,f,1,1,0,0,2.42
4956,4956,597610313303690899,20241221052002,"Blueground | Mitte, retail in building","Show up and start living from day one in Berlin with this cozy one bedroom Blueground apartment. You’ll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Mitte home with stunning balcony views over the city. (ID #BER28)",434485440,Blueground,f,322.0,325.0,t,t,52.5241629,13.4031275,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$175.00,1125,92,335,1125,1125,98.7,1125.0,,t,0,0,0,250,0,0,0,,,,,,,,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstr.3a, 10823, Berlin, Germany <br/>Listing address: Rosenthaler Str. 44 #5.4, 10178, Berlin, Germany",t,318,318,0,0,
4957,4957,28302855,20241221052002,SMARTments - Temporary living in Berlin-Karlshorst,"You are seeking a home away from home for a few weeks or months? <br /><br />SMARTments business is a professionally managed serviced apartment house.<br /><br />Whether you are on a business trip, travelling or just need comfortable accommodation: SMARTments business offers you an upscale and harmonious environment - perfectly suited for longer stays.",148226214,SMARTments,f,23.0,23.0,t,t,52.48074,13.52555,Room in serviced apartment,Hotel room,2,1.0,1.0,1.0,$125.00,180,1,7,180,180,2.4,180.0,,t,25,53,83,358,2,1,0,4.0,4.5,4.0,4.0,4.5,5.0,4.0,"Legal entity name and Legal form: SMARTments business Betriebsgesellschaft mbH <br/>Legal representatives or Trade register number: HRB 13497  <br/> Entity address: Am Weichselgarten 11 bis 13, 91058, Erlangen, Deutschland <br/>Listing address: Treskowallee 115, 10318, Berlin, Deutschland",t,19,0,11,0,0.07
4963,4963,918832583671026497,20241221052002,3-bedroom-apartment in Kreuzberg,"This apartment leaves nothing to be desired. <br />The bright and high quality furnished 4-room apartment with 3 cozy bedrooms, each with a  king size  box spring bed. <br />The apartment is equipped with a large shower, washer-dryer, modern kitchen, a dining table for up to 6 people and a comfortable couch, which invites you to cozy TV evenings with loved ones.<br />A modern smart TV, which is Netflix and Amazon Prime capable, a Sonos sound system and a free wireless internet are included as well.",271235180,Stina,f,42.0,44.0,t,f,52.49714001881045,13.44031062605908,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$120.00,365,92,92,365,365,92.0,365.0,,t,0,0,0,111,0,0,0,,,,,,,,,f,40,40,0,0,
4966,4966,399386,20241221052002,2 room Apartment Schöneberg,,472567,Alexandra,t,4.0,4.0,t,t,52.48161,13.35973,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$116.00,1125,5,5,1125,1125,5.0,1125.0,,t,0,1,1,265,68,13,0,4.87,4.91,4.87,4.97,4.93,4.82,4.71,07/Z/RA/008129-19,f,4,4,0,0,0.5
