,id,name,host_id,host_is_superhost,host_total_listings_count,host_identity_verified,longitude,room_type,bathrooms,beds,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,has_availability,availability_60,availability_365,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
2774,14104670,Big private room in Neukölln with balcony,57438376,f,1.0,t,13.45211,Private room,,,1125,92,1125,1125.0,t,0,0,0,5.0,4.83,5.0,5.0,t,0,0
2775,763531011704013096,Spacious studio apartment,172453552,f,2.0,t,13.43006,Entire home/apt,1.0,1.0,15,4,15,15.0,t,7,7,4,4.91,4.91,5.0,4.91,f,1,0
2776,20890869,Perleberg Studio Apartment,87442687,t,22.0,t,13.35195,Entire home/apt,1.0,1.0,1125,3,30,30.0,t,22,310,71,4.8,4.86,4.88,4.69,t,21,0
2777,42615587,Cosy space for 2 in perfect Neukölln location.,28546021,f,1.0,t,13.42725,Private room,,,365,5,365,365.0,t,0,0,3,4.71,4.79,5.0,4.64,f,0,0
2778,35611317,Cosy & stylish loft in the heart of Kreuzberg,49509822,t,2.0,t,13.39651,Entire home/apt,1.5,3.0,28,6,28,28.0,t,8,8,8,4.94,4.82,4.94,4.88,f,1,0
2779,24690410,Deluxe 3 bedroom Suite,177619318,f,5.0,t,13.36421,Entire home/apt,,,1125,2,1125,1125.0,t,49,352,1,4.56,4.62,4.45,4.4,t,1,0
2780,38086123,Modern 2 room apartment in Berlin Prenzlauer Berg.,3893392,f,2.0,t,13.43942,Entire home/apt,1.0,1.0,1125,92,1125,1125.0,t,0,234,0,4.38,4.31,4.92,4.23,f,2,0
2781,34335478,"Schöne Wohnung in zentraler, ruhiger Lage",75943990,f,2.0,t,13.49592,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,1,0
2782,4820717,nice flat in the heart of xberg,9924481,f,1.0,t,13.39362,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,4.5,5.0,4.5,f,1,0
2783,7927423,Beautiful flat in Berlin Neukölln,29522573,f,1.0,t,13.42691,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,,,,,f,1,0
2784,7933712,Nicht fern vom Alex und doch ruhig,25429096,f,1.0,t,13.43201,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.0,4.0,5.0,4.0,f,1,0
2785,11447127,Private room in loft apartment,50997131,f,2.0,f,13.41296,Private room,,,1125,92,1125,1125.0,,0,0,0,,,,,f,0,0
2786,42673685,Rummelsburg Penthouse,48494537,f,1.0,t,13.48254,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,1,0
2787,680092319766487750,"Blueground | Friedrichshain, at E. Side Gallery",434485440,f,325.0,t,13.4406259,Entire home/apt,,,1125,92,1125,1125.0,t,0,1,0,,,,,t,318,0
2788,11450557,3 Zimmer mit Bad und Küche 95 M2,20971264,f,1.0,f,13.33352,Entire home/apt,,,1125,92,1125,1125.0,,0,0,0,,,,,f,1,0
2789,4839695,Pair-suited room in shared aptmt,13645795,f,1.0,t,13.32656,Private room,,,365,92,365,365.0,t,0,0,0,4.0,5.0,4.0,5.0,f,0,0
2790,7953646,"Central, modern, fully equipped 2-room apartment",3193109,f,3.0,t,13.32254,Entire home/apt,,,85,10,85,85.0,t,0,0,0,5.0,5.0,4.5,5.0,f,1,0
2791,685239658747636780,Berlin Malmöer Str | Suite L (LT),418270816,f,928.0,t,13.4036,Entire home/apt,1.0,1.0,365,28,999,999.0,t,54,328,0,,,,,t,72,0
2792,4898739,a big and beautiful room in Wilmersdorf,9553698,f,3.0,t,13.32508,Private room,,,20,2,20,20.0,t,0,0,0,4.65,4.62,4.92,4.77,f,0,0
2793,8010771,Tolle Wohnung mit Balkon,42296181,f,3.0,t,13.47108,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,4.83,5.0,f,1,0
2794,15850068,Beautiful  room in the center of the city.,59922375,t,2.0,t,13.39583,Private room,1.0,1.0,90,1,90,90.0,t,0,28,41,4.79,4.31,4.95,4.78,f,1,0
2795,2057982,"Luxurious Grand-Boulevard-Residence, Berlin",10537681,t,2.0,t,13.45769,Entire home/apt,1.0,4.0,90,3,90,90.0,t,35,73,18,4.9,4.88,4.82,4.8,f,2,0
2796,12488930,Separate studio,42815772,f,1.0,t,13.34985,Entire home/apt,1.0,1.0,1125,92,1125,1125.0,t,18,323,0,4.76,4.78,4.85,4.71,f,1,0
2797,1054546771794466543,!Charmantes Zimmer voller Kunst!,537147067,f,7.0,t,13.38864738745949,Private room,1.0,1.0,29,2,1125,1125.0,t,58,68,8,4.0,4.13,4.0,4.0,t,1,0
2798,11490307,Cozy room in a nice flat,18194821,f,2.0,t,13.42605,Private room,,,1125,92,1125,1125.0,t,0,0,0,5.0,4.56,5.0,5.0,f,0,0
2799,17648724,Spacious room + big living room in Wedding,18123772,f,1.0,f,13.35545,Private room,,,1125,92,1125,1125.0,,0,0,0,5.0,4.93,5.0,5.0,f,0,0
2800,6779823,Simple beautiful comfy room,3315203,f,3.0,t,13.34754,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.76,4.6,4.95,4.74,f,0,0
2801,1162087911576592009,Numa | Modern Room in Berlin Charlottenburg,578973475,f,6.0,t,13.3386821,Entire home/apt,1.0,1.0,365,4,999,999.0,t,54,329,26,4.54,4.81,4.58,4.54,t,6,0
2802,17666657,Two COZY rooms in spacious flat with CUTE kitten,9194512,f,4.0,t,13.43153,Private room,,,1125,200,1125,1125.0,t,0,0,0,4.75,4.55,4.75,4.7,t,1,0
2803,6797630,City oasis in Kreuzberg 36,3879139,f,1.0,t,13.44052,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,4.5,5.0,5.0,f,1,0
2804,39334782,Modernes Appartement im besten Szene Kiez Berlins,115615674,t,2.0,t,13.41285,Entire home/apt,1.0,3.0,730,2,730,730.0,t,53,63,17,4.97,5.0,4.97,4.7,f,1,0
2805,29696183,6-bed room/shared bathroom nr.13,8250486,f,49.0,t,13.42432,Shared room,1.5,6.0,14,3,14,14.0,t,59,89,0,4.8,4.53,4.8,4.67,f,0,16
2806,4981709,BerlinStay Live like a local,4623432,t,3.0,t,13.45165,Private room,,,15,3,1125,1125.0,t,0,0,16,4.87,4.73,4.99,4.81,f,1,0
2807,685233606387139236,Berlin Malmöer Str | Suite L + Sofa Bed,418270816,f,928.0,t,13.4036,Entire home/apt,1.0,2.0,365,1,999,732.2,t,37,314,2,4.4,4.8,3.8,4.0,t,72,0
2808,5023886,schöne helle Wohung in ruhiger Lage,25925725,f,1.0,t,13.4559,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,1,0
2809,951770592784742933,Stylish 3 bedroom apartment in Kreuzberg Mitte,529388435,f,102.0,t,13.424304186495496,Entire home/apt,1.0,3.0,90,30,90,90.0,t,59,269,0,,,,,f,12,0
2810,34362844,Cosy and quiet room backed onto a green oasis!,32253741,f,3.0,t,13.46284,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.75,4.75,4.75,4.75,f,0,0
2811,11569252,Sunny & Quiet 2 Roomflat,56322931,f,1.0,t,13.4436,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.88,4.13,4.88,4.63,f,1,0
2812,8040021,Hübsches Zimmer in gemütlicher Wg,42458349,f,2.0,t,13.45439,Private room,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,4.91,4.82,f,0,0
2813,835442617009423675,Beautiful altbau Berlin flat,16475708,f,3.0,t,13.410728302036995,Entire home/apt,1.0,1.0,92,92,92,92.0,t,59,364,0,,,,,f,1,0
2814,8052074,2 Private rooms in a huge Artist's loft,30303817,f,1.0,t,13.39487,Private room,,,110,92,110,110.0,t,0,0,0,4.06,3.25,4.5,4.25,f,0,0
2815,30242176,*Sunny Cozy Central Apartment close to subway*,147017679,t,1.0,t,13.36675,Entire home/apt,1.0,1.0,700,60,700,700.0,t,23,254,13,4.78,4.69,4.78,4.62,t,1,0
2816,1166429151300530583,URBAN FLATS Berlin | Flat No. R3 | City Center,546288100,f,46.0,t,13.416617210293827,Entire home/apt,1.0,0.0,365,2,1125,1125.0,t,28,53,17,4.71,4.59,4.88,4.47,t,44,0
2817,21876455,Room in shared flat in Neukölln,159581441,f,3.0,t,13.42822,Private room,1.5,1.0,100,92,100,100.0,t,18,231,0,4.84,4.63,4.84,4.74,f,0,0
2818,24769894,Sunny and peaceful big flat in vibrant district,16096955,f,2.0,t,13.43902,Entire home/apt,,,100,92,100,100.0,t,0,0,0,4.78,4.78,4.89,4.56,f,1,0
2819,1215397223491940442,Family Room/6 Person Room near Brandenbuerg Gate,19449434,f,20.0,t,13.38288,Private room,3.0,6.0,365,4,365,365.0,t,49,304,2,4.0,4.5,4.0,4.5,t,3,0
2820,42130950,Ruhiges helles Zimmer in Pankow/Prenzlauer Berg,334258862,t,1.0,t,13.41901,Private room,1.5,1.0,1125,3,1125,1125.0,t,43,335,15,4.97,4.86,5.0,4.84,t,0,0
2821,822243609185301614,Schoenhouse City Street |2-BR Family Suite+Terrace,418270816,f,928.0,t,13.409662,Entire home/apt,1.0,4.0,365,1,999,732.2,t,37,332,4,4.6,4.6,4.3,4.3,t,72,0
2822,2305985,bright nice room in North Neukölln near the canal,1475071,f,2.0,f,13.42838,Private room,,,1125,92,1125,1125.0,,0,0,0,,,,,f,0,0
2823,680999,Cosy Studio near the canal in Kreuzberg,961411,f,2.0,t,13.43811,Entire home/apt,1.0,2.0,1000,3,1000,1000.0,t,54,174,27,4.83,4.75,4.81,4.67,f,2,0
2824,31560900,Creative studio in Friedrichshain-Boxhagener Platz,17443440,t,1.0,t,13.4605,Entire home/apt,1.0,2.0,15,5,15,15.0,t,4,17,14,4.94,4.92,4.96,4.72,f,1,0
2825,5097388,Homely Room in Friedrichshain,17146071,f,1.0,t,13.45551,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.63,4.0,5.0,4.63,f,0,0
2826,17936635,"Stylish, clean, hip Neukölln place",9131465,f,2.0,t,13.42956,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.75,4.83,4.92,4.92,f,1,0
2827,938661,Tastefully furnished + very quiet - with garden !!,2331641,f,3.0,t,13.29663,Private room,,,200,92,1125,1125.0,t,0,0,0,4.92,4.83,4.5,4.83,f,0,0
2828,912312235207390920,Wohnung in Schöneberg bei KaDeWe,519621188,f,1.0,t,13.342877439660072,Entire home/apt,1.0,2.0,1125,190,1125,1125.0,t,59,364,0,,,,,f,1,0
2829,662128303553084540,Cozy & central room next to Schloss Bellevue,35456540,f,3.0,t,13.35718,Private room,1.0,1.0,365,92,365,365.0,t,0,104,1,5.0,4.67,4.67,4.33,f,0,0
2830,1031613426370662223,2 Bedroom Prenzlauerberg Home,547924119,f,2.0,t,13.4158825,Entire home/apt,2.0,3.0,365,6,1125,1125.0,t,26,64,36,4.75,4.42,4.83,4.72,t,2,0
2831,1025902951822781853,"Blueground | Charlottenburg, fully equipped",434485440,f,325.0,t,13.3037121,Entire home/apt,1.0,1.0,1125,335,1125,1125.0,t,0,235,1,5.0,5.0,4.0,3.0,t,318,0
2832,12120894,LINNEN CUBA - Spacious Apartment near Mauerpark,65025515,t,6.0,t,13.40971,Entire home/apt,1.5,3.0,1125,3,1125,1125.0,t,37,112,38,4.94,4.9,4.89,4.84,f,1,0
2833,19727888,Central sunny 150 sqm loft apartment for families,490965,f,1.0,t,13.35209,Entire home/apt,,,28,4,28,28.0,t,1,1,7,4.97,4.97,5.0,4.88,f,1,0
2834,5132173,"big room with bath, near Messe and CityCube",26478366,t,4.0,t,13.27571,Private room,,,1125,2,1125,1125.0,t,0,0,0,4.81,4.96,5.0,4.85,f,0,0
2835,1049918120952696850,Penthouse im Bergmann-Kiez,506044,t,1.0,t,13.394552950040556,Private room,1.0,1.0,10,3,1125,1125.0,t,11,11,13,5.0,5.0,5.0,4.85,t,0,0
2836,800408301969623053,Central. Homy. Green. Loft in the heart of Berlin,57874657,t,8.0,t,13.2915,Entire home/apt,1.0,4.0,365,1,1125,1125.0,t,44,291,4,4.63,3.88,4.88,4.38,t,2,0
2837,880993124588596371,Cozy apartment in Neukölln,10890986,f,5.0,t,13.44349124294075,Entire home/apt,,,365,2,365,365.0,t,40,67,5,5.0,4.88,4.75,5.0,f,1,0
2838,38150832,Gemütliche 1ZKB + Balkon in Berlin Schöneweide,40395803,f,1.0,f,13.51261,Entire home/apt,,,200,100,200,200.0,t,0,0,0,5.0,5.0,4.0,5.0,t,1,0
2839,690318254547022497,Urban & spacious 70m² flat in historical building,90647795,f,1.0,t,13.43081,Private room,,,92,92,92,92.0,t,59,89,0,,,,,f,0,0
2840,49871213,Cosy flat with 3 rooms balcony & infrared sauna,6872516,f,1.0,t,13.44141,Entire home/apt,,,21,4,1125,1125.0,t,0,0,3,4.94,4.81,4.94,4.94,f,1,0
2841,28402649,"Prenzlauer Berg, 90m2, ideal für Familien",2782144,f,2.0,t,13.40199,Entire home/apt,,,14,7,14,14.0,t,0,23,2,4.84,4.78,5.0,4.75,f,2,0
2842,8066636,"Big, sunny room with balcony",7047051,t,1.0,t,13.38482,Private room,,,90,27,90,90.0,t,1,1,5,4.88,4.85,5.0,4.91,f,0,0
2843,33157363,Cozy private room in the centre of Berlin,47580450,t,4.0,t,13.41721,Private room,1.0,1.0,28,3,28,28.0,t,7,7,39,4.89,4.88,4.97,4.81,f,0,0
2844,231220,"1 Room Apartment, Charlottenburg",1209193,f,1.0,t,13.2852,Entire home/apt,1.0,1.0,365,94,365,365.0,t,11,158,0,4.68,4.5,4.88,4.63,f,1,0
2845,693243551914511784,Schönes Privatzimmer mit Balkon,474934017,f,1.0,f,13.402083341802967,Private room,1.0,1.0,1125,2,1125,1125.0,t,59,179,0,5.0,5.0,5.0,4.56,f,0,0
2846,985414285834321028,Miniloft Kreuzberg: Vielfach studio,342965,t,22.0,t,13.39324971077784,Entire home/apt,1.0,3.0,365,4,365,365.0,t,14,14,0,5.0,5.0,5.0,5.0,f,18,0
2847,28562096,Appartement Kollwitzkiez,6444753,t,9.0,t,13.42125,Entire home/apt,1.0,2.0,182,7,182,182.0,t,53,358,34,4.91,4.91,4.99,4.77,f,9,0
2848,1094193214636923697,URBAN FLATS Berlin | No. 401 | Stadtzentrum,546288100,f,46.0,t,13.40012,Entire home/apt,1.0,2.0,365,2,1125,1125.0,t,45,74,31,4.61,4.58,4.84,4.61,t,44,0
2849,41403574,Hotelzimmer in Berlin | Prenzlauer Berg | 9 | NEU,278539159,f,12.0,f,13.41169,Entire home/apt,1.0,2.0,60,1,1125,1125.0,t,52,346,40,4.55,4.67,4.43,4.48,t,7,0
2850,898531921060170124,"Luxe Penthouse Studio & Kitchen, near Top Museums",514089628,t,6.0,f,13.4136999,Entire home/apt,0.0,1.0,365,1,999,999.0,t,27,263,8,5.0,4.89,5.0,4.78,t,6,0
2851,1294969437677736672,Ferienwohnungen Grabbeallee #1,438513826,f,27.0,t,13.3984545,Entire home/apt,2.0,6.0,365,3,365,365.0,t,29,59,0,,,,,f,19,0
2852,21812927,Stunning 2 bedroom flat in Prenzlauerberg,2854667,f,18.0,t,13.4173,Entire home/apt,1.0,2.0,1125,2,1125,1125.0,t,18,178,58,4.78,4.59,4.83,4.66,t,3,0
2853,762334097176542603,Cozy nest in Berlin Mitte,73904179,f,1.0,t,13.350347638469122,Entire home/apt,1.0,1.0,9,9,9,9.0,,57,267,0,,,,,f,1,0
2854,15120448,"4-Bedroom mixed, Ensuite ,  No. 10",8250486,f,49.0,t,13.42442,Private room,1.5,4.0,21,3,21,21.0,t,57,87,9,4.61,4.68,4.73,4.66,f,0,16
2855,34597080,"Large room, king size bed in a peaceful apartment",32253741,f,3.0,t,13.46295,Private room,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,t,0,0
2856,51163287,Business Zimmer,414039130,t,3.0,t,13.431273,Private room,1.0,1.0,30,3,2147483647,2147483647.0,t,59,342,18,4.6,4.74,4.6,4.47,t,0,0
2857,679660050731058756,"Spacious Apartment, Gourmet Area in Prenzl Berg",145924089,f,4.0,t,13.41005,Entire home/apt,1.5,5.0,365,3,365,362.8,t,51,171,38,4.53,4.5,4.63,4.47,t,3,0
2858,1026086502203441989,Rising Berlin,267525825,f,10.0,t,13.428699,Entire home/apt,1.0,5.0,14,3,14,14.0,t,60,365,2,5.0,5.0,5.0,5.0,f,7,0
2859,21214761,Lovely double bedroom for 1 (Mitte/We),5328939,f,3.0,t,13.37685,Private room,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,0,0
2860,1125324070334696985,"Blueground | Charlottenburg, furnished & equipped",434485440,f,325.0,t,13.3130205,Entire home/apt,1.0,1.0,1125,334,1125,1125.0,t,0,158,0,,,,,t,318,0
2861,28753356,Nice Flat in Berlin Spandau,216880791,f,1.0,f,13.19818,Private room,,,1125,92,1125,1125.0,,0,0,0,4.5,3.5,4.75,4.75,f,0,0
2862,50554267,Zen Garden 2 Room Peaceful Space,4011048,t,3.0,t,13.42995,Entire home/apt,,,15,6,1125,1125.0,t,0,0,0,5.0,4.67,5.0,5.0,f,1,0
2863,883130194850447059,laroya - 1 bedroom apartment in kreuzberg,449692327,f,59.0,t,13.38128,Entire home/apt,,,330,92,330,330.0,t,0,0,0,,,,,t,58,0
2864,692420666800645878,Berlin”in Merkezi Hermannplatz”ta Güzel Bir Daire,474765872,f,1.0,t,13.42671,Private room,,,30,2,1125,1125.0,t,1,1,10,4.9,4.94,4.92,4.71,f,0,0
2865,28880341,PRIVAT ROOM in Berlin City for Girls only,4866157,f,15.0,t,13.47973,Private room,,,120,92,1125,1125.0,t,0,0,0,4.33,4.54,4.5,4.25,f,0,0
2866,34636541,Bright studio flat in Lichtenberg,234312359,f,1.0,t,13.5142,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.5,3.5,4.0,4.75,t,1,0
2867,50740408,"Stylish, Bright and Spacious modern Bedroom",7567642,f,3.0,t,13.25688,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.36,4.18,4.73,4.36,t,0,0
2868,50786450,Cozy 2-Room Apartment (Heart of Friedrichshain),20972903,t,1.0,t,13.45142,Entire home/apt,,,10,2,10,10.0,t,0,0,16,4.9,4.73,4.98,4.73,f,1,0
2869,21285425,Big room with sunny balcony in Kreuzberg,48681616,f,3.0,t,13.3735,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.5,4.5,5.0,5.0,f,0,0
2870,1213507501003423056,"Blueground | Prenzlauer Berg, w/d, fully furnished",434485440,f,325.0,t,13.4031414,Entire home/apt,1.0,2.0,1125,334,1125,1125.0,t,60,365,0,,,,,t,318,0
2871,29001973,Cosy flat in Kreuzberg!,86266053,f,2.0,t,13.43927,Entire home/apt,,,1125,12,1125,1125.0,t,0,0,0,4.87,4.88,4.85,4.81,t,1,0
2872,38632229,Nice Room in Friedrichshain,42856127,f,4.0,t,13.46608,Private room,,,1125,2,1125,1125.0,t,0,0,0,4.8,4.8,4.95,4.9,t,0,0
2873,21373851,Big  room with balcony in central Friedrichshain,65924455,f,4.0,t,13.45426,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.5,5.0,4.75,4.75,f,0,0
2874,29005536,Berlin Home very central yet quiet and green!,4762520,f,1.0,t,13.4047,Entire home/apt,,,1125,3,1125,1125.0,t,0,0,0,4.67,4.52,4.78,4.52,f,1,0
2875,1070866171368096612,Cozy room in Friedrichshain,20445161,f,2.0,t,13.459892277041044,Private room,1.0,1.0,365,92,365,365.0,t,59,269,0,,,,,f,0,0
2876,38685847,Nice room in the heart cultural life in Berlin.,295623062,f,2.0,t,13.44444,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.43,4.14,4.86,5.0,t,0,0
2877,892015912670615857,Apartment in Friedrichshain,16481644,t,2.0,t,13.438379624036914,Entire home/apt,,,365,2,365,365.0,t,0,0,8,5.0,4.6,5.0,4.9,f,1,0
2878,50887156,Hygge Room in Berlin Mitte,171245106,f,1.0,t,13.41688,Private room,,,365,1,365,365.0,t,0,1,41,4.95,4.85,4.98,4.85,f,0,0
2879,25001762,Sonniges Altbauzimmer Nähe Kurfürstendamm,23383981,f,1.0,t,13.3165,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.73,4.73,4.92,4.85,f,0,0
2880,29174883,luxury Berlin Apartment next to Mauerpark,38936108,f,2.0,t,13.4027,Entire home/apt,,,1125,92,1125,1125.0,t,59,89,0,5.0,5.0,5.0,4.5,f,1,0
2881,38727941,Cosy Room @Ostbahnhof & East Side Gallery,20208042,f,1.0,t,13.4306,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.75,4.94,4.94,4.63,f,0,0
2882,38779007,Sunny room close to Gleisdreieck Park,49360311,f,2.0,t,13.36664,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.5,5.0,5.0,5.0,f,0,0
2883,38828617,Coesy room in Kreuzberg!,86266053,f,2.0,t,13.43788,Private room,,,1125,4,1125,1125.0,t,0,0,0,,,,,t,1,0
2884,51077402,Beautiful space in Friedrichshain near centre,99482288,t,2.0,t,13.45584,Private room,,,31,3,31,31.0,t,0,0,4,5.0,4.94,5.0,5.0,f,0,0
2885,42849627,Sunny and charming rooftop apartment,3210248,f,1.0,t,13.44838,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,,,,,f,1,0
2886,29416750,Cosy 130msq family flat in Prenzlauerberg,12387913,f,1.0,t,13.42507,Entire home/apt,,,95,92,1125,1125.0,t,0,0,0,,,,,t,1,0
2887,38889831,Cozy WG-Zimmer in Berlin Neukölln,297837039,f,1.0,t,13.44663,Private room,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,0,0
2888,51169438,ein Doppelzimmer im Minimal Hostel No.43,339135580,t,13.0,t,13.425113,Private room,,,365,3,365,68.0,t,54,89,36,4.78,4.8,4.89,4.39,t,0,10
2889,21501717,Stylish & Clean 2 Rooms Apartment,109347840,f,1.0,f,13.41666,Entire home/apt,,,1125,92,1125,1125.0,,0,0,0,4.5,3.5,5.0,5.0,f,1,0
2890,29620839,Bedroom Mitte - super central,77262771,f,2.0,t,13.4002,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.71,4.0,5.0,4.71,f,0,0
2891,29654803,Appartement (Prenzlauer Berg),155245530,f,5.0,f,13.40834,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,4.0,4.5,4.0,f,1,0
2892,29800320,Sonnige Wohnung in schönem Altbau im Zentrum,56236881,f,1.0,t,13.43656,Entire home/apt,,,8,2,8,8.0,t,0,0,0,5.0,4.82,5.0,4.64,f,1,0
2893,25546798,Spacious apartment near Ostkreuz,164321,f,2.0,t,13.47834,Entire home/apt,,,1125,8,1125,1125.0,t,0,0,5,5.0,4.93,5.0,4.93,f,1,0
2894,21545063,ruhig und zentral in Berlin-Schöneberg,156632337,f,1.0,t,13.34364,Private room,,,12,4,12,12.0,t,0,0,7,4.92,4.98,4.86,4.94,f,0,0
2895,43651453,Boxhagener Platz Idyllisches und ruhiges Apartment,12694377,t,8.0,t,13.45728,Entire home/apt,,,365,92,1125,1125.0,t,0,8,1,4.75,4.5,4.83,4.58,t,2,0
2896,1003550014251405426,Mitte Mitte - super zentrales Apartment in Berlin,6444753,t,9.0,t,13.401840764727208,Entire home/apt,1.0,2.0,182,4,182,182.0,t,45,340,41,4.95,4.95,4.98,4.89,f,9,0
2897,51499922,Mitte*ndrin in der Kastanienallee,142121889,f,1.0,t,13.40374,Private room,,,365,92,365,365.0,t,0,0,0,,,,,f,0,0
2898,29921767,Cozy aparment in hip and central Kreuzberg!,147461101,f,1.0,t,13.42931,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.83,4.44,5.0,4.72,f,1,0
2899,21744908,Cozy Apartment in Friedrichshain,57628836,f,2.0,t,13.46607,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.77,4.69,5.0,4.69,f,1,0
2900,30042609,"Spacious, best location, 2 balconies, very bright!",6964953,t,1.0,t,13.39951,Entire home/apt,,,30,5,30,30.0,t,0,0,5,4.94,4.85,5.0,4.88,f,1,0
2901,43040180,1-Zimmer Apartment  Berlin-Neukölln (Schillerkiez),32851183,f,1.0,t,13.42232,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,,,,,t,1,0
2902,25675924,Ideal for families! Townhouse in centre Berlin,20113881,f,3.0,t,13.46399,Entire home/apt,,,21,3,21,21.0,t,0,0,0,5.0,4.67,5.0,4.67,f,1,0
2903,30052540,Family flat in Neukölln (direct from SXF Airport),6073146,f,1.0,t,13.4463,Entire home/apt,,,30,3,30,30.0,t,0,0,0,5.0,4.8,4.9,5.0,f,1,0
2904,30055376,Designed Altbau family apartment in Kreuzberg,126376050,f,1.0,t,13.43696,Entire home/apt,,,30,4,30,30.0,t,0,0,0,4.91,4.82,5.0,4.82,f,1,0
2905,39267124,helle Altbau “Loft” Maisonette zum Wohlfühlen!,44062595,f,2.0,t,13.37377,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,,,,,f,1,0
2906,30079746,Luxurious Apartment - Top Floor - 140m² - Ku'Damm,226028482,f,2.0,t,13.31058,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,4.75,4.5,4.75,4.95,t,1,0
2907,30101674,House with huge Windows in nature,125364242,f,1.0,t,13.65993,Entire home/apt,,,1125,3,1125,1125.0,t,0,0,0,5.0,4.67,5.0,4.67,f,1,0
2908,21784051,Big Apartment in the center of East-Berlin,9773623,f,3.0,t,13.43767,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,4.33,f,1,0
2909,39332030,Gemütliches Zimmer für Queers in Kreuzkölln,81059378,f,1.0,t,13.43814,Private room,,,14,3,14,14.0,t,0,0,0,5.0,5.0,5.0,5.0,f,0,0
2910,43953142,Modernes  Ferienappartment ruhig und grün (3),331300291,f,3.0,f,13.28106,Entire home/apt,,,1000,50,1000,1000.0,f,0,0,0,4.6,4.87,4.87,4.8,f,3,0
2911,35477044,Charming Beautiful apartment in great location !,266914699,f,5.0,f,13.37604,Entire home/apt,,,1125,92,1125,1125.0,,0,0,0,,,,,f,1,0
2912,25849782,Spacious Family Home in F-Hain,3840022,f,1.0,t,13.46077,Entire home/apt,,,35,2,35,35.0,t,0,0,4,5.0,4.54,5.0,4.92,f,1,0
2913,35517343,cosy & clean room in trendy central Berlin Mitte,235524245,f,2.0,t,13.4021,Private room,,,40,7,1125,1125.0,t,0,0,0,4.95,4.95,4.9,4.9,f,0,0
2914,44108395,Familienfreundliche Wohnung im Herzen F‘hains,15205379,f,2.0,t,13.46742,Entire home/apt,,,14,6,14,14.0,t,0,0,0,4.6,3.6,5.0,5.0,f,1,0
2915,44118199,"Spacious & stylish near forrest (90m2, 1-bedroom)",2196710,f,4.0,t,13.48764,Entire home/apt,,,365,7,365,365.0,t,0,0,0,5.0,5.0,5.0,4.0,f,1,0
2916,35639866,1460 sqft near Castle Charlottenburg,1273265,f,3.0,t,13.26604,Entire home/apt,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,1,0
2917,25993791,Double bed in Neukölln,141099389,f,7.0,t,13.44012,Private room,,,1125,1,1125,1125.0,t,0,0,0,4.5,4.08,4.61,4.39,f,0,0
2918,44204163,Sunny apartment in vibrant Neukölln,18993780,f,2.0,t,13.43348,Entire home/apt,,,1125,92,1125,1125.0,t,58,88,0,4.84,4.52,4.92,4.64,f,1,0
